Post ID,Permalink,Post Message,Type,Countries,Languages,Posted,Audience Targeting,Lifetime Post Total Reach,Lifetime Post organic reach,Lifetime Post Paid Reach,Lifetime Post Total Impressions,Lifetime Post Organic Impressions,Lifetime Post Paid Impressions,Lifetime Engaged Users,Lifetime Post Consumers,Lifetime Post Consumptions,Lifetime Negative feedback,Lifetime Negative Feedback from Users,Lifetime Post Impressions by people who have liked your Page,Lifetime Post reach by people who like your Page,Lifetime Post Paid Impressions by people who have liked your Page,Lifetime Paid reach of a post by people who like your Page,Lifetime People who have liked your Page and engaged with your post,Lifetime Organic views to 95%,Lifetime Organic views to 95%,Lifetime Paid views to 95%,Lifetime Paid views to 95%,Lifetime Organic Video Views,Lifetime Organic Video Views,Lifetime Paid Video Views,Lifetime Paid Video Views,Lifetime Average time video viewed,Lifetime Video length
171162119680585_942138525916270,https://www.facebook.com/TarletonCOGS/posts/942138525916270,Want to learn more about money management and paying for grad school? Register for our Financial Awareness Workshop on Feb. 16th!,Link,,,1/31/17 10:21 AM, ,15,15,0,23,23,0,0,0,0,0,0,23,15,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_941466729316783,https://www.facebook.com/TarletonCOGS/posts/941466729316783,Want to learn more about graduate studies at Tarleton!  Attend this Saturday's open house at Waco!,Link,,,1/31/17 6:49 AM, ,109,29,0,171,46,0,2,1,1,0,0,51,33,0,0,2,0,0,0,0,0,0,0,0,0,0
171162119680585_941488112647978,https://www.facebook.com/TarletonCOGS/posts/941488112647978,Tarleton is hiring!  Check out full time opportunities at Tarleton.  https://jobs.tarleton.edu/postings/search?page=1,Link,,,1/30/17 3:33 PM, ,1238,612,0,1926,1030,0,162,156,201,0,0,1050,621,0,0,131,0,0,0,0,0,0,0,0,0,0
171162119680585_941465079316948,https://www.facebook.com/TarletonCOGS/posts/941465079316948,Stay in the know by reading this week's issue of The COGS Connection!,Link,,,1/30/17 6:33 AM, ,107,107,0,183,183,0,0,0,0,0,0,182,106,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_940000456130077,https://www.facebook.com/TarletonCOGS/posts/940000456130077,College of Graduate Studies - Tarleton State University shared Tarleton College of Agricultural and Environmental Sciences's live video.,SharedVideo,,,1/27/17 2:15 PM, ,91,86,0,142,136,0,8,6,6,0,0,136,86,0,0,7,0,0,0,0,27,28,0,0,0,1583916
171162119680585_937045059758950,https://www.facebook.com/TarletonCOGS/posts/937045059758950,The deadline to apply to walk in May's graduation ceremony is today!  Don't forget to apply!,Link,,,1/27/17 1:38 PM, ,23,23,0,33,33,0,0,0,0,0,0,33,23,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_937071216423001,https://www.facebook.com/TarletonCOGS/posts/937071216423001,Today at 2 p.m! Tarleton College of Agricultural and Environmental Sciences,Link,,,1/27/17 6:14 AM, ,191,141,0,307,228,0,5,4,5,0,0,232,144,0,0,5,0,0,0,0,0,0,0,0,0,0
171162119680585_937066266423496,https://www.facebook.com/TarletonCOGS/posts/937066266423496,"If better financial management is your New Year's resolution, sign up for SALT Money to help you learn tips and strategies to achieve your goals.",Link,,,1/26/17 3:04 PM, ,108,100,0,174,161,0,1,1,1,0,0,159,99,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_937032779760178,https://www.facebook.com/TarletonCOGS/posts/937032779760178,Thinking about graduate school?  Learn more at the upcoming open house!,Link,,,1/26/17 6:16 AM, ,15,15,0,25,25,0,0,0,0,0,0,25,15,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_937058026424320,https://www.facebook.com/TarletonCOGS/posts/937058026424320,More great dissertation advice . . . Part 2 of 2. Tarleton State University - Educational Leadership & Policy Studies,Link,,,1/25/17 3:50 PM, ,103,103,0,162,162,0,0,0,0,0,0,160,101,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_937056749757781,https://www.facebook.com/TarletonCOGS/posts/937056749757781,Great tips for writing a dissertation! (Part 1 of 2) Tarleton State University - Educational Leadership & Policy Studies,Link,,,1/25/17 7:05 AM, ,96,96,0,157,157,0,0,0,0,0,0,156,95,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_937042529759203,https://www.facebook.com/TarletonCOGS/posts/937042529759203,A graduate degree can help you get there!  Check out this list of 100 of the best jobs in America.,Link,,,1/24/17 3:33 PM, ,313,288,0,493,463,0,15,13,15,0,0,461,286,0,0,15,0,0,0,0,0,0,0,0,0,0
171162119680585_937031839760272,https://www.facebook.com/TarletonCOGS/posts/937031839760272,Learn more about graduate school at Tarleton at our upcoming open house in Waco!,Link,,,1/24/17 6:18 AM, ,64,32,0,97,50,0,1,1,1,0,0,50,32,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_937039763092813,https://www.facebook.com/TarletonCOGS/posts/937039763092813,Does your resume need some help?  Make plans to attend tomorrow's Resume Clinic.  Career Services @ Tarleton,Link,,,1/23/17 1:27 PM, ,54,54,0,68,68,0,0,0,0,0,0,68,54,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_937030036427119,https://www.facebook.com/TarletonCOGS/posts/937030036427119,Check out the most recent issue of The COGS Connection on our blog!,Link,,,1/23/17 6:59 AM, ,117,117,0,203,203,0,1,1,1,0,0,202,116,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_932937330169723,https://www.facebook.com/TarletonCOGS/posts/932937330169723,"Looking for a GA position? The Office of Sponsored Projects is in need of a graduate assistant to help in day to day clerical work, lend technical expertise, and work on special projects as needed. Check out Hire A Texan for more info.",Link,,,1/20/17 3:21 PM, ,187,180,0,282,269,0,8,5,6,0,0,267,177,0,0,8,0,0,0,0,0,0,0,0,0,0
171162119680585_932935266836596,https://www.facebook.com/TarletonCOGS/posts/932935266836596,Are you planning to walk in commencement this semester? Apply for graduation by Jan. 27th!,Link,,,1/20/17 6:14 AM, ,140,126,0,191,177,0,2,1,1,0,0,176,125,0,0,2,0,0,0,0,0,0,0,0,0,0
171162119680585_932933050170151,https://www.facebook.com/TarletonCOGS/posts/932933050170151,Did you know that as a Tarleton student you receive the Microsoft Office package free of charge?  Get started downloading your free package now!,Link,,,1/19/17 3:10 PM, ,256,224,0,384,338,0,7,3,3,0,0,338,222,0,0,7,0,0,0,0,0,0,0,0,0,0
171162119680585_932932050170251,https://www.facebook.com/TarletonCOGS/posts/932932050170251,Reserve your spot now! http://buff.ly/2iJwNtP,Link,,,1/19/17 7:07 AM, ,436,85,0,771,126,0,20,6,10,0,0,149,98,0,0,3,0,0,0,0,0,0,0,0,0,0
171162119680585_932930443503745,https://www.facebook.com/TarletonCOGS/posts/932930443503745,Are you fascinated by storms?  Learn to be a storm spotter at tomorrow's SKYWARN class!,Link,,,1/18/17 3:03 PM, ,133,129,0,234,227,0,1,1,1,0,0,222,127,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_932925416837581,https://www.facebook.com/TarletonCOGS/posts/932925416837581,"Welcome to Spring 2017! Learn more about Tarleton resources, services, and campus updates here: http://www.tarleton.edu/welcomehome/index.html",Link,,,1/18/17 6:53 AM, ,187,158,0,298,254,0,8,5,5,0,0,255,158,0,0,8,0,0,0,0,0,0,0,0,0,0
171162119680585_932923480171108,https://www.facebook.com/TarletonCOGS/posts/932923480171108,"Stay in the know this semester by checking out the weekly issues of our grad newsletter, The COGS Connection!",Link,,,1/17/17 3:47 PM, ,123,122,0,205,204,0,1,0,0,0,0,204,122,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_932921363504653,https://www.facebook.com/TarletonCOGS/posts/932921363504653,Make plans to join us and learn more about graduate studies at Tarleton at our Feb. 4th open house in Waco! RSVP here: https://tarleton.wufoo.com/forms/me3032j0tsg7or/,Link,,,1/17/17 6:32 AM, ,35,35,0,63,63,0,0,0,0,0,0,63,35,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_927984053998384,https://www.facebook.com/TarletonCOGS/posts/927984053998384,"*Important Dates!* The first day of class is Tuesday, January 17th!  The University will be closed on Jan. 16th in observance of Martin Luther King, Jr. Day.",Status,,,1/13/17 3:45 PM, ,186,163,0,282,241,0,5,2,4,0,0,240,162,0,0,5,0,0,0,0,0,0,0,0,0,0
171162119680585_930665767063546,https://www.facebook.com/TarletonCOGS/posts/930665767063546,"Congrats to Tarleton alum, Brianna Hodges! @TarletonStateUniversityCollegeofEducation",Link,,,1/13/17 1:36 PM, ,252,203,0,380,321,0,14,10,15,1,1,340,216,0,0,14,0,0,0,0,0,0,0,0,0,0
171162119680585_927968133999976,https://www.facebook.com/TarletonCOGS/posts/927968133999976,Know someone who wants to attend grad school in the near future?  Our next open house is on Feb. 4th in Waco! See the link below for more information.,Link,,,1/13/17 6:09 AM, ,117,117,0,177,177,0,1,1,2,0,0,175,116,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_927993513997438,https://www.facebook.com/TarletonCOGS/posts/927993513997438,New to Blackboard?  Check out these resources for your how-to guide.,Link,,,1/12/17 3:13 PM, ,185,155,0,291,248,0,5,2,2,0,0,256,159,0,0,4,0,0,0,0,0,0,0,0,0,0
171162119680585_929911767138946,https://www.facebook.com/TarletonCOGS/posts/929911767138946,Talk about a Throwback Thursday!,Link,,,1/12/17 7:44 AM, ,306,115,0,496,192,0,13,9,11,0,0,253,151,0,0,10,0,0,0,0,0,0,0,0,0,0
171162119680585_927966704000119,https://www.facebook.com/TarletonCOGS/posts/927966704000119,Congratulations to Tarleton's Master of Music Education program on its recent national ranking! Master of Music in Music Ed Online Program at Tarleton State University,Link,,,1/12/17 6:05 AM, ,323,138,0,546,246,0,16,12,12,0,0,262,147,0,0,2,0,0,0,0,0,0,0,0,0,0
171162119680585_927991323997657,https://www.facebook.com/TarletonCOGS/posts/927991323997657:0,"Do you need a flu shot? The Student Health Center, located in the Barry B. Thompson Student Center Room 212, offers seasonal flu vaccinations. The cost is $20 per student. More: http://www.tarleton.edu/fluinfo/vaccination.html",Photo,,,1/11/17 3:12 PM, ,431,431,0,730,730,0,2,1,2,0,0,629,340,0,0,2,0,0,0,0,0,0,0,0,0,0
171162119680585_927961344000655,https://www.facebook.com/TarletonCOGS/posts/927961344000655,"New year, new semester!  Read the Spring 2017 Dean's Message on our blog.",Link,,,1/11/17 5:50 AM, ,413,202,0,648,324,0,18,13,15,0,0,376,226,0,0,13,0,0,0,0,0,0,0,0,0,0
171162119680585_927996000663856,https://www.facebook.com/TarletonCOGS/posts/927996000663856,Looking for a GA position in Stephenville?,Link,,,1/10/17 3:19 PM, ,433,341,0,661,553,0,40,38,44,0,0,551,340,0,0,34,0,0,0,0,0,0,0,0,0,0
171162119680585_928683717261751,https://www.facebook.com/TarletonCOGS/posts/928683717261751,More information on Tarleton's new research partnerships!,Photo,,,1/10/17 10:57 AM, ,132,124,0,218,210,0,5,4,4,0,0,208,123,0,0,4,0,0,0,0,0,0,0,0,0,0
171162119680585_927958410667615,https://www.facebook.com/TarletonCOGS/posts/927958410667615,Compare book prices across the world wide web!  Check out this video how-to. https://youtu.be/ocJTSrN1q0s,Link,,,1/10/17 5:47 AM, ,136,128,0,205,197,0,5,3,3,0,0,195,127,0,0,5,0,0,0,0,0,0,0,0,0,0
171162119680585_927981820665274,https://www.facebook.com/TarletonCOGS/posts/927981820665274,New grad student?  Watch this video on how to find and enroll in classes through DuckTrax. https://youtu.be/0fcMYRHEI5Y,Link,,,1/9/17 3:39 PM, ,101,101,0,167,167,0,1,1,1,0,0,164,99,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_927956250667831,https://www.facebook.com/TarletonCOGS/posts/927956250667831,Catch up on the latest news and announcements from the College of Graduate Studies in this week's issue of The COGS Connection.,Link,,,1/9/17 7:30 AM, ,153,144,0,295,287,0,6,4,4,0,0,284,143,0,0,6,0,0,0,0,0,0,0,0,0,0
171162119680585_924094981053958,https://www.facebook.com/TarletonCOGS/posts/924094981053958,Do you have the entrepreneurial spirit?,Link,,,1/6/17 3:12 PM, ,131,131,0,215,215,0,1,1,1,0,0,211,128,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_924086947721428,https://www.facebook.com/TarletonCOGS/posts/924086947721428,Learn more about earning a graduate degree at our upcoming workshop at MCC in Waco!  http://buff.ly/2iX0Awv,Link,,,1/6/17 6:00 AM, ,71,71,0,91,91,0,1,1,4,0,0,88,69,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_924084117721711,https://www.facebook.com/TarletonCOGS/posts/924084117721711,You've got questions and we've got answers!  Check out our FAQ list on the blog. http://buff.ly/2iAXAt4,Link,,,1/5/17 3:53 PM, ,212,198,0,331,315,0,12,11,11,0,0,312,196,0,0,12,0,0,0,0,0,0,0,0,0,0
171162119680585_924077941055662,https://www.facebook.com/TarletonCOGS/posts/924077941055662,"The holiday season may be over, but need within our communities continues.  Learn how you can give through the Tarleton Food Pantry. The pantry resumes normal hours Tuesday, Jan. 17, and is open 1 to 4 p.m. Mondays, Wednesdays and Thursdays throughout the spring semester.",Link,,,1/5/17 6:42 AM, ,173,154,0,287,259,0,5,1,2,0,0,258,151,0,0,4,0,0,0,0,0,0,0,0,0,0
171162119680585_924076801055776,https://www.facebook.com/TarletonCOGS/posts/924076801055776,New research partnerships in the works for 2017!,Link,,,1/4/17 3:38 PM, ,287,220,0,451,367,0,11,6,6,0,0,364,218,0,0,9,0,0,0,0,0,0,0,0,0,0
171162119680585_925282837601839,https://www.facebook.com/TarletonCOGS/posts/925282837601839,Interested in learning more about Tarleton's TMATE program? Make plans to attend the upcoming information session.,Link,,,1/4/17 8:31 AM, ,279,142,0,445,234,0,8,3,5,0,0,255,154,0,0,5,0,0,0,0,0,0,0,0,0,0
171162119680585_924075044389285,https://www.facebook.com/TarletonCOGS/posts/924075044389285,Participating in the Spring 17 graduation ceremony?  Don't forget to apply by Jan. 27th.,Link,,,1/4/17 6:33 AM, ,214,190,0,356,317,0,11,11,15,0,0,313,187,0,0,11,0,0,0,0,0,0,0,0,0,0
171162119680585_924068321056624,https://www.facebook.com/TarletonCOGS/posts/924068321056624,Taking a semester off? No need to reapply! Complete a Reactivation Form just prior to registering for the next term. http://buff.ly/2iWX4lH,Link,,,1/3/17 3:16 PM, ,509,194,0,760,310,0,15,9,9,0,0,339,216,0,0,9,0,0,0,0,0,0,0,0,0,0
171162119680585_924063954390394,https://www.facebook.com/TarletonCOGS/posts/924063954390394,Are you a new grad student this semester? Congratulations!  Read these new student tips on our blog.,Link,,,1/3/17 6:10 AM, ,286,283,0,495,491,0,16,14,14,0,0,490,281,0,0,16,0,0,0,0,0,0,0,0,0,0
171162119680585_924060194390770,https://www.facebook.com/TarletonCOGS/posts/924060194390770,Three word New Year's resolutions for 2017.  #MotivationalMonday http://buff.ly/2i2uQWx,Link,,,1/2/17 2:57 PM, ,175,147,0,290,245,0,2,1,1,0,0,242,144,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_924055261057930,https://www.facebook.com/TarletonCOGS/posts/924055261057930,Check out the latest news from Graduate Studies at Tarleton in our newsletter!,Link,,,1/2/17 7:37 AM, ,229,225,0,360,354,0,9,8,10,1,1,352,223,0,0,9,0,0,0,0,0,0,0,0,0,0
171162119680585_915684881894968,https://www.facebook.com/TarletonCOGS/posts/915684881894968:0,Happy New Year from Tarleton's College of Graduate Studies!,Photo,,,1/1/17 6:00 AM, ,608,468,0,923,721,0,20,8,9,0,0,660,419,0,0,17,0,0,0,0,0,0,0,0,0,0
