Post ID,Permalink,Post Message,Type,Countries,Languages,Posted,Audience Targeting,Lifetime Post Total Reach,Lifetime Post organic reach,Lifetime Post Paid Reach,Lifetime Post Total Impressions,Lifetime Post Organic Impressions,Lifetime Post Paid Impressions,Lifetime Engaged Users,Lifetime Post Consumers,Lifetime Post Consumptions,Lifetime Negative feedback,Lifetime Negative Feedback from Users,Lifetime Post Impressions by people who have liked your Page,Lifetime Post reach by people who like your Page,Lifetime Post Paid Impressions by people who have liked your Page,Lifetime Paid reach of a post by people who like your Page,Lifetime People who have liked your Page and engaged with your post,Lifetime Organic views to 95%,Lifetime Organic views to 95%,Lifetime Paid views to 95%,Lifetime Paid views to 95%,Lifetime Organic Video Views,Lifetime Organic Video Views,Lifetime Paid Video Views,Lifetime Paid Video Views,Lifetime Average time video viewed,Lifetime Video length
171162119680585_1067743166689138,https://www.facebook.com/TarletonCOGS/posts/1067743166689138,Diana Martinez graduated from Tarleton’s MBA program in 2015 and applies her degree towards equality and empowering others. Learn more about Diana in our most recent #AlumniSpotlight.,Link,,,8/16/17 8:22 AM, ,269,243,0,411,380,0,13,8,8,0,0,377,239,0,0,13,0,0,0,0,0,0,0,0,0,0
171162119680585_1067740836689371,https://www.facebook.com/TarletonCOGS/posts/1067740836689371,Have you read our latest newsletter? Stay in the loop with The COGS Connection.,Link,,,8/15/17 9:03 AM, ,283,242,0,464,403,0,17,13,17,0,0,400,239,0,0,15,0,0,0,0,0,0,0,0,0,0
171162119680585_1067112690085519,https://www.facebook.com/TarletonCOGS/posts/1067114140085374:0,COGS Summer 2017 Graduation,Photo,,,8/11/17 4:54 PM, ,0,0,0,0,0,0,10,10,15,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
171162119680585_1067113626752092,https://www.facebook.com/TarletonCOGS/posts/1067114223418699:0,COGS Summer 2017 Graduation,Photo,,,8/11/17 4:52 PM, ,7,1,0,7,1,0,27,26,34,0,0,1,1,0,0,24,0,0,0,0,0,0,0,0,0,0
171162119680585_1067112616752193,https://www.facebook.com/TarletonCOGS/posts/1067114220085366:0,COGS Summer 2017 Graduation,Photo,,,8/11/17 4:50 PM, ,2,2,0,3,3,0,26,26,35,0,0,3,2,0,0,24,0,0,0,0,0,0,0,0,0,0
171162119680585_1067112860085502,https://www.facebook.com/TarletonCOGS/posts/1067114216752033:0,COGS Summer 2017 Graduation,Photo,,,8/11/17 4:45 PM, ,0,0,0,0,0,0,13,13,15,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
171162119680585_1067112863418835,https://www.facebook.com/TarletonCOGS/posts/1067114213418700:0,COGS Summer 2017 Graduation,Photo,,,8/11/17 4:43 PM, ,1,1,0,1,1,0,26,26,30,0,0,1,1,0,0,24,0,0,0,0,0,0,0,0,0,0
171162119680585_1067112620085526,https://www.facebook.com/TarletonCOGS/posts/1067114210085367:0,COGS Summer 2017 Graduation,Photo,,,8/11/17 4:42 PM, ,2,2,0,3,3,0,27,27,36,0,0,3,2,0,0,25,0,0,0,0,0,0,0,0,0,0
171162119680585_1067112670085521,https://www.facebook.com/TarletonCOGS/posts/1067114203418701:0,COGS Summer 2017 Graduation,Photo,,,8/11/17 4:41 PM, ,1,1,0,1,1,0,29,28,36,0,0,1,1,0,0,27,0,0,0,0,0,0,0,0,0,0
171162119680585_1067112963418825,https://www.facebook.com/TarletonCOGS/posts/1067114206752034:0,COGS Summer 2017 Graduation,Photo,,,8/11/17 4:40 PM, ,1,1,0,1,1,0,25,25,29,0,0,1,1,0,0,23,0,0,0,0,0,0,0,0,0,0
171162119680585_1067112970085491,https://www.facebook.com/TarletonCOGS/posts/1067114196752035:0,COGS Summer 2017 Graduation,Photo,,,8/11/17 4:39 PM, ,2,1,0,2,1,0,25,24,30,0,0,1,1,0,0,23,0,0,0,0,0,0,0,0,0,0
171162119680585_1067113550085433,https://www.facebook.com/TarletonCOGS/posts/1067114200085368:0,COGS Summer 2017 Graduation,Photo,,,8/11/17 4:35 PM, ,3,3,0,6,6,0,31,30,45,0,0,6,3,0,0,29,0,0,0,0,0,0,0,0,0,0
171162119680585_1067112770085511,https://www.facebook.com/TarletonCOGS/posts/1067114193418702:0,COGS Summer 2017 Graduation,Photo,,,8/11/17 4:33 PM, ,1,1,0,1,1,0,21,21,26,0,0,1,1,0,0,19,0,0,0,0,0,0,0,0,0,0
171162119680585_1067113713418750,https://www.facebook.com/TarletonCOGS/posts/1067114190085369:0,COGS Summer 2017 Graduation,Photo,,,8/11/17 4:24 PM, ,728,676,0,1453,1387,0,129,129,320,0,0,1348,642,0,0,123,0,0,0,0,0,0,0,0,0,0
171162119680585_1067112750085513,https://www.facebook.com/TarletonCOGS/posts/1067114186752036:0,COGS Summer 2017 Graduation,Photo,,,8/11/17 4:19 PM, ,4,4,0,6,6,0,22,21,22,0,0,6,4,0,0,19,0,0,0,0,0,0,0,0,0,0
171162119680585_1067113290085459,https://www.facebook.com/TarletonCOGS/posts/1067114183418703:0,COGS Summer 2017 Graduation,Photo,,,8/11/17 3:44 PM, ,346,20,0,519,24,0,52,38,49,0,0,37,28,0,0,27,0,0,0,0,0,0,0,0,0,0
171162119680585_1067112593418862,https://www.facebook.com/TarletonCOGS/posts/1067114136752041,"Congratulations, grads!",Photo,,,8/11/17 3:42 PM, ,1100,863,0,2264,1974,0,185,174,1433,0,0,1923,814,0,0,169,0,0,0,0,0,0,0,0,0,0
171162119680585_1067113113418810,https://www.facebook.com/TarletonCOGS/posts/1067114176752037:0,COGS Summer 2017 Graduation,Photo,,,8/11/17 3:34 PM, ,4,4,0,4,4,0,24,24,27,0,0,4,4,0,0,22,0,0,0,0,0,0,0,0,0,0
171162119680585_1067113043418817,https://www.facebook.com/TarletonCOGS/posts/1067114180085370:0,COGS Summer 2017 Graduation,Photo,,,8/11/17 3:28 PM, ,1,1,0,1,1,0,22,22,23,0,0,1,1,0,0,20,0,0,0,0,0,0,0,0,0,0
171162119680585_1067113203418801,https://www.facebook.com/TarletonCOGS/posts/1067114173418704:0,COGS Summer 2017 Graduation,Photo,,,8/11/17 3:25 PM, ,21,3,0,22,3,0,26,26,34,0,0,5,4,0,0,23,0,0,0,0,0,0,0,0,0,0
171162119680585_1067113206752134,https://www.facebook.com/TarletonCOGS/posts/1067114170085371:0,COGS Summer 2017 Graduation,Photo,,,8/11/17 3:23 PM, ,2,2,0,5,5,0,22,22,24,0,0,5,2,0,0,20,0,0,0,0,0,0,0,0,0,0
171162119680585_1067113046752150,https://www.facebook.com/TarletonCOGS/posts/1067114163418705:0,COGS Summer 2017 Graduation,Photo,,,8/11/17 3:21 PM, ,2,2,0,3,3,0,24,24,29,0,0,3,2,0,0,22,0,0,0,0,0,0,0,0,0,0
171162119680585_1067113260085462,https://www.facebook.com/TarletonCOGS/posts/1067114166752038:0,COGS Summer 2017 Graduation,Photo,,,8/11/17 3:19 PM, ,6,2,0,8,4,0,26,24,30,0,0,4,2,0,0,23,0,0,0,0,0,0,0,0,0,0
171162119680585_1067112896752165,https://www.facebook.com/TarletonCOGS/posts/1067114160085372:0,COGS Summer 2017 Graduation,Photo,,,8/11/17 3:16 PM, ,2,2,0,3,3,0,26,26,34,0,0,3,2,0,0,24,0,0,0,0,0,0,0,0,0,0
171162119680585_1067113106752144,https://www.facebook.com/TarletonCOGS/posts/1067114156752039:0,COGS Summer 2017 Graduation,Photo,,,8/11/17 3:05 PM, ,151,4,0,199,8,0,40,34,44,0,0,8,4,0,0,27,0,0,0,0,0,0,0,0,0,0
171162119680585_1067113026752152,https://www.facebook.com/TarletonCOGS/posts/1067114153418706:0,COGS Summer 2017 Graduation,Photo,,,8/11/17 3:04 PM, ,1,1,0,1,1,0,24,24,28,0,0,1,1,0,0,22,0,0,0,0,0,0,0,0,0,0
171162119680585_1067113513418770,https://www.facebook.com/TarletonCOGS/posts/1067114150085373:0,COGS Summer 2017 Graduation,Photo,,,8/11/17 3:03 PM, ,301,2,0,533,2,0,49,28,34,0,0,10,8,0,0,22,0,0,0,0,0,0,0,0,0,0
171162119680585_1063787270418061,https://www.facebook.com/TarletonCOGS/posts/1063787270418061,The student speaker at tonight's commencement ceremony is Phillis Bunch. Learn about Phillis' experience in the Master of Music in Music Ed Online Program at Tarleton State University in this student spotlight.,Link,,,8/11/17 8:47 AM, ,1910,403,0,3298,755,0,208,156,215,4,4,781,420,0,0,22,0,0,0,0,0,0,0,0,0,0
171162119680585_1063779853752136,https://www.facebook.com/TarletonCOGS/posts/1063779853752136,Great news for Tarleton State University - Department of Counseling!,Link,,,8/10/17 8:34 AM, ,305,216,0,480,347,0,22,10,15,0,0,351,217,0,0,16,0,0,0,0,0,0,0,0,0,0
171162119680585_1063774560419332,https://www.facebook.com/TarletonCOGS/posts/1063774560419332,Hey donut lovers ... Dunkin Donuts is coming to Tarleton.,Link,,,8/9/17 8:21 AM, ,298,233,0,466,379,0,17,12,12,0,0,377,232,0,0,12,0,0,0,0,0,0,0,0,0,0
171162119680585_1063772950419493,https://www.facebook.com/TarletonCOGS/posts/1063772950419493,Tarleton graduate students find threatened mussels. Read more in the recent press release.,Link,,,8/8/17 8:06 AM, ,329,188,0,695,295,0,13,6,7,0,0,401,216,0,0,8,0,0,0,0,0,0,0,0,0,0
171162119680585_1059615660835222,https://www.facebook.com/TarletonCOGS/posts/1059615660835222,Need to update your resume? Check out this list of action verbs from Tarleton Careers.,Link,,,8/4/17 8:30 AM, ,277,206,0,431,338,0,15,8,11,0,0,339,207,0,0,11,0,0,0,0,0,0,0,0,0,0
171162119680585_1059607040836084,https://www.facebook.com/TarletonCOGS/posts/1059607040836084,Did you miss last Saturday's GRE strategy session? You can still prepare for the GRE through Tarleton! Check out these GRE prep courses offered through Tarleton Continuing Education for just $99.,Link,,,8/3/17 8:03 AM, ,160,148,0,306,286,0,7,4,6,0,0,286,148,0,0,4,0,0,0,0,0,0,0,0,0,0
171162119680585_1059595704170551,https://www.facebook.com/TarletonCOGS/posts/1059595704170551,The COGS ceremony is set for August 11th at 7 p.m. Read more about upcoming commencement in this recent press release.,Link,,,8/2/17 8:27 AM, ,246,192,0,413,330,0,16,13,15,0,0,361,205,0,0,11,0,0,0,0,0,0,0,0,0,0
171162119680585_1059589340837854,https://www.facebook.com/TarletonCOGS/posts/1059589340837854,Have you updated your scholarship application for the 17/18 school year? Log in and update it today!,Link,,,8/1/17 8:12 AM, ,328,229,0,558,407,0,14,12,13,0,0,419,236,0,0,10,0,0,0,0,0,0,0,0,0,0
171162119680585_1059583764171745,https://www.facebook.com/TarletonCOGS/posts/1059583764171745,Check out the latest issue of the COGS newsletter on our blog! #TheCOGSConnection,Link,,,7/31/17 9:45 AM, ,203,199,0,343,335,0,7,6,9,0,0,335,199,0,0,6,0,0,0,0,0,0,0,0,0,0
171162119680585_1055563337907121,https://www.facebook.com/TarletonCOGS/posts/1055563337907121:0,Tarleton neuroscience lab gets new equipment to study chronic pain. Read more > http://buff.ly/2tDZHma,Photo,,,7/28/17 8:30 AM, ,527,449,0,882,760,0,6,4,5,0,0,719,418,0,0,5,0,0,0,0,0,0,0,0,0,0
171162119680585_1055558624574259,https://www.facebook.com/TarletonCOGS/posts/1055558624574259,Need to take the #GRE soon? Join us this Saturday for the GRE Strategy Session presented by #ThePrincetonReview. RSVP below.,Link,,,7/27/17 8:30 AM, ,36,36,0,50,50,0,0,0,0,0,0,48,35,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_1055557007907754,https://www.facebook.com/TarletonCOGS/posts/1055557007907754,Mark your calendars and join us on September 7th for our Graduate Student Resource Fair & Networking Social! Learn more and RSVP in the link below.,Link,,,7/26/17 8:35 AM, ,94,94,0,144,144,0,2,2,2,0,0,144,94,0,0,2,0,0,0,0,0,0,0,0,0,0
171162119680585_1055548874575234,https://www.facebook.com/TarletonCOGS/posts/1055548874575234:0,"From Ninja Turtle to grad student, Kenn Scott talks about his experience at #Tarleton in our #studentspotlight. http://buff.ly/2tExA6o",Photo,,,7/25/17 8:16 AM, ,1837,697,0,3124,1189,0,120,96,159,1,1,1232,702,0,0,52,0,0,0,0,0,0,0,0,0,0
171162119680585_1055566101240178,https://www.facebook.com/TarletonCOGS/posts/1055566101240178,Affording your advanced degree: tips and considerations for paying for grad school.,Link,,,7/24/17 3:57 PM, ,829,206,0,1210,335,0,26,20,23,1,1,404,230,0,0,13,0,0,0,0,0,0,0,0,0,0
171162119680585_1055539281242860,https://www.facebook.com/TarletonCOGS/posts/1055539281242860:0,Graduation ticket disbursement begins today! Congrats to our summer graduates!,Photo,,,7/24/17 11:43 AM, ,531,440,0,887,782,0,19,11,16,0,0,767,430,0,0,18,0,0,0,0,0,0,0,0,0,0
171162119680585_1049098165220305,https://www.facebook.com/TarletonCOGS/posts/1049098165220305,Want to learn more about graduate studies at Tarleton? Come to Saturday's open house Tarleton State University - Waco!,Link,,,7/20/17 8:11 AM, ,48,48,0,81,81,0,0,0,0,0,0,81,48,0,0,0,0,0,0,0,0,0,0,0,0,0
