Post ID,Permalink,Post Message,Type,Countries,Languages,Posted,Audience Targeting,Lifetime Post Total Reach,Lifetime Post organic reach,Lifetime Post Paid Reach,Lifetime Post Total Impressions,Lifetime Post Organic Impressions,Lifetime Post Paid Impressions,Lifetime Engaged Users,Lifetime Post Consumers,Lifetime Post Consumptions,Lifetime Negative feedback,Lifetime Negative Feedback from Users,Lifetime Post Impressions by people who have liked your Page,Lifetime Post reach by people who like your Page,Lifetime Post Paid Impressions by people who have liked your Page,Lifetime Paid reach of a post by people who like your Page,Lifetime People who have liked your Page and engaged with your post,Lifetime Organic views to 95%,Lifetime Organic views to 95%,Lifetime Paid views to 95%,Lifetime Paid views to 95%,Lifetime Organic Video Views,Lifetime Organic Video Views,Lifetime Paid Video Views,Lifetime Paid Video Views,Lifetime Average time video viewed,Lifetime Video length
171162119680585_871710989625691,https://www.facebook.com/TarletonCOGS/posts/871710989625691,Want more information on applying to graduate school at Tarleton?  Attend our upcoming open house!  See our event page to RSVP and for more info!,Link,,,10/20/16 6:26 PM, ,57,57,0,78,78,0,0,0,0,0,0,77,56,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_873792632750860,https://www.facebook.com/TarletonCOGS/posts/873792632750860,"Congratulations, Dr. Beach! Tarleton State University - Educational Leadership & Policy Studies",Link,,,10/20/16 10:08 AM, ,207,136,0,364,247,0,15,5,7,0,0,294,161,0,0,15,0,0,0,0,0,0,0,0,0,0
171162119680585_871707879626002,https://www.facebook.com/TarletonCOGS/posts/871707879626002,Check out this great guidebook on Tarleton traditions! #TarletonHomecoming #TBT Tarleton State University Alumni Association,Link,,,10/20/16 6:21 AM, ,67,57,0,127,102,0,3,0,0,0,0,101,56,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_871729729623817,https://www.facebook.com/TarletonCOGS/posts/871729729623817:0,"Faculty Unscripted: Learn more about grad faculty member, Dr. Moumin Quazi, from Tarleton's English & Languages program. http://buff.ly/2em3l7Z",Photo,,,10/19/16 5:55 PM, ,375,310,0,855,762,0,19,15,23,0,0,659,260,0,0,12,0,0,0,0,0,0,0,0,0,0
171162119680585_871700066293450,https://www.facebook.com/TarletonCOGS/posts/871700066293450,"The Journal of Multidisciplinary Graduate Research is searching for outstanding papers from graduate students and professors for this year’s volume. The JMGR is a nationally peer reviewed journal looking for high-quality, original submissions written by graduate students and their professor mentors on multidisciplinary topics. Learn more!",Link,,,10/19/16 6:02 AM, ,72,67,0,133,124,0,2,1,1,0,0,120,65,0,0,2,0,0,0,0,0,0,0,0,0,0
171162119680585_872400882890035,https://www.facebook.com/TarletonCOGS/posts/872400882890035,Plan your spring schedule now!  Spring 2017 classes are posted for viewing.,Link,,,10/18/16 7:42 AM, ,100,81,0,181,151,0,6,4,4,0,0,151,81,0,0,5,0,0,0,0,0,0,0,0,0,0
171162119680585_871722536291203,https://www.facebook.com/TarletonCOGS/posts/871722536291203,"Self-Care, Emotional Health, Dissertation.  In That Order.  #tarletongradstudies #transformationaltuesday",Link,,,10/18/16 6:40 AM, ,263,86,0,398,145,0,10,8,12,0,0,152,91,0,0,6,0,0,0,0,0,0,0,0,0,0
171162119680585_871675649629225,https://www.facebook.com/TarletonCOGS/posts/871675649629225,Want to learn more about time or money management?  Make plans to attend the COGS open house on October 26th.  Follow the event link below for a complete schedule and to RSVP.,Link,,,10/17/16 5:26 PM, ,95,95,0,166,166,0,1,1,1,0,0,166,95,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_871666909630099,https://www.facebook.com/TarletonCOGS/posts/871666909630099,It's #TarletonHomecoming week!  View the schedule of events and get back to a Texan State of Mind!  Tarleton State University Alumni Association,Link,,,10/17/16 7:00 AM, ,290,114,0,517,200,0,16,13,18,0,0,255,133,0,0,11,0,0,0,0,0,0,0,0,0,0
171162119680585_867962830000507,https://www.facebook.com/TarletonCOGS/posts/867962830000507,"Learn more about Dr. GM Cox, Director of Tarleton's MPA Program, in this week's blog post.",Link,,,10/14/16 2:48 PM, ,164,93,0,281,163,0,8,6,7,0,0,183,100,0,0,7,0,0,0,0,0,0,0,0,0,0
171162119680585_867171420079648,https://www.facebook.com/TarletonCOGS/posts/867171420079648,"Attending the #tamuspathways Student Research Symposium at Prairie View? If you missed yesterday's info session, come by Math 125 at 11 a.m. for travel information & trip agenda.",Status,,,10/14/16 6:09 AM, ,56,52,0,97,92,0,2,0,0,0,0,92,52,0,0,2,0,0,0,0,0,0,0,0,0,0
171162119680585_867168096746647,https://www.facebook.com/TarletonCOGS/posts/867168096746647,Want to learn more about grad school at Tarleton?  Mark your calendars for our Fall 2016 Beyond a Bachelor's Open House.,Link,,,10/13/16 5:00 PM, ,124,111,0,172,155,0,1,1,1,0,0,157,112,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_869111963218927,https://www.facebook.com/TarletonCOGS/posts/869111963218927,College of Graduate Studies - Tarleton State University shared Tarleton State University Global Campus's post.,Link,,,10/13/16 10:47 AM, ,114,80,0,181,123,0,11,11,16,0,0,145,91,0,0,11,0,0,0,0,0,0,0,0,0,0
171162119680585_867169670079823,https://www.facebook.com/TarletonCOGS/posts/867169670079823,Attending the #tamuspathways Student Research Symposium at Prairie View?  Come by our info session at 2 p.m. today in Math 125 for travel information and trip agenda.,Status,,,10/13/16 6:05 AM, ,48,48,0,78,78,0,0,0,0,0,0,78,48,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_867167080080082,https://www.facebook.com/TarletonCOGS/posts/867167080080082,Why You Should Write Every Day.,Link,,,10/12/16 4:57 PM, ,116,83,0,192,137,0,3,3,3,0,0,138,83,0,0,3,0,0,0,0,0,0,0,0,0,0
171162119680585_868539189942871,https://www.facebook.com/TarletonCOGS/posts/868539189942871,The Graduate & Professional School Fair today was a success!  Thanks to all who attended!,Photo,,,10/12/16 2:05 PM, ,219,150,0,351,250,0,30,30,51,0,0,252,150,0,0,25,0,0,0,0,0,0,0,0,0,0
171162119680585_867164120080378,https://www.facebook.com/TarletonCOGS/posts/867164120080378:0,Join us for the Graduate & Professional School Fair today in the TSC Ballrooms!,Photo,,,10/12/16 5:53 AM, ,651,639,0,1980,1948,0,5,4,6,0,0,1407,434,0,0,3,0,0,0,0,0,0,0,0,0,0
171162119680585_867154643414659,https://www.facebook.com/TarletonCOGS/posts/867154643414659,Stop by the graduate and professional school fair tomorrow in the TSC Ballrooms!  Nearly 50 grad and professional institutions will be present to discuss their programs.  10 a.m. to 2 p.m.,Link,,,10/11/16 3:28 PM, ,25,25,0,39,39,0,0,0,0,0,0,39,25,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_867149830081807,https://www.facebook.com/TarletonCOGS/posts/867149830081807,Check out the latest issue of The COGS Connection!,Link,,,10/11/16 6:17 AM, ,73,73,0,130,130,0,3,3,5,0,0,130,73,0,0,3,0,0,0,0,0,0,0,0,0,0
171162119680585_867152013414922,https://www.facebook.com/TarletonCOGS/posts/867152013414922,It's Student Success Week!  Check out the week's schedule of events! #TarletonSuccess,Link,,,10/10/16 12:22 PM, ,106,61,0,190,106,0,3,2,3,0,0,106,61,0,0,2,0,0,0,0,0,0,0,0,0,0
171162119680585_1757615317825192,https://www.facebook.com/events/1757615317825192/,What’s beyond your bachelor’s degree?  Learn how a master’s degree can impact your future.  Stop by the College of Graduate Studies office on the Stephenville campus at any time or RSVP for an info session.    Session schedule: 10 a.m. Applying to Grad School Basics Noon: Financial Aid – Using SALT 12:30 p.m. Scholarships 1 p.m. Time Management 3 p.m. Applying to Grad School Basics  Questions?  Email gradinfo@tarleton.edu.,Status,,,10/10/16 7:11 AM, ,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_863140780482712,https://www.facebook.com/TarletonCOGS/posts/863140780482712,Mark your calendars for next Wednesday's graduate and professional school fair!,Link,,,10/7/16 4:38 PM, ,39,33,0,67,59,0,1,1,4,0,0,60,34,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_863132187150238,https://www.facebook.com/TarletonCOGS/posts/863132187150238,How To Pay For Graduate School The Smart Way,Link,,,10/7/16 5:22 AM, ,81,78,0,134,131,0,5,5,5,0,0,131,78,0,0,5,0,0,0,0,0,0,0,0,0,0
171162119680585_863146127148844,https://www.facebook.com/TarletonCOGS/posts/863146127148844,"Listen to Dr. Sue Joiner, graduate of Tarleton's Educational Leadership (Ed.D.) program, and Management instructor, discuss her Tarleton experience on Faculty Unscripted.",Link,,,10/6/16 4:55 PM, ,69,61,0,115,102,0,2,2,4,0,0,105,61,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_864785910318199,https://www.facebook.com/TarletonCOGS/posts/864785910318199,Find out why so many are choosing Tarleton's EdD program!  Tarleton State University - Educational Leadership & Policy Studies,Link,,,10/6/16 8:33 AM, ,336,192,0,529,308,0,22,21,35,0,0,393,229,0,0,20,0,0,0,0,0,0,0,0,0,0
171162119680585_863133067150150,https://www.facebook.com/TarletonCOGS/posts/863133067150150,Check out these financial aid tips for graduate students.,Link,,,10/6/16 6:23 AM, ,72,52,0,122,84,0,1,1,1,1,1,82,52,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_863142007149256,https://www.facebook.com/TarletonCOGS/posts/863142007149256,"Check out student and faculty stories, read tips and inspiration, and catch up on our newsletter, The COGS Connection, via our blog (newly updated)! www.tarletongradstudies.wordpress.com",Link,,,10/5/16 5:42 PM, ,69,58,0,109,94,0,2,2,2,0,0,92,57,0,0,2,0,0,0,0,0,0,0,0,0,0
171162119680585_863134567150000,https://www.facebook.com/TarletonCOGS/posts/863134567150000,Don't miss today's career fair!  See event details in the link below.,Link,,,10/5/16 6:26 AM, ,59,47,0,110,86,0,2,1,1,1,1,84,46,0,0,2,0,0,0,0,0,0,0,0,0,0
171162119680585_863136777149779,https://www.facebook.com/TarletonCOGS/posts/863136777149779,Can rejection be a good thing? #transformationaltuesday,Link,,,10/4/16 5:33 PM, ,93,84,0,160,136,0,5,3,3,0,0,132,83,0,0,5,0,0,0,0,0,0,0,0,0,0
171162119680585_863593893770734,https://www.facebook.com/TarletonCOGS/posts/863593893770734:0,"Today is Elizabeth's birthday! Thanks, Elizabeth, for everything you do for our Graduate students!Give her a birthday shout out!",Photo,,,10/4/16 7:36 AM, ,393,284,0,667,536,0,49,27,64,0,0,494,258,0,0,40,0,0,0,0,0,0,0,0,0,0
171162119680585_863136577149799,https://www.facebook.com/TarletonCOGS/posts/863136577149799,The deadline for the Pathways Student Research Symposium has been extended to the 10th!  Please register as soon as possible to attend and/or present. #tamuspathways,Link,,,10/4/16 6:32 AM, ,503,49,0,795,86,0,24,12,17,0,0,88,51,0,0,5,0,0,0,0,0,0,0,0,0,0
171162119680585_863117003818423,https://www.facebook.com/TarletonCOGS/posts/863117003818423,Job fairs are an excellent opportunity to speak to employers about career trends and potential employment opportunities.  Don't miss Tarleton's fall job fair on Wednesday!,Link,,,10/3/16 5:29 PM, ,144,56,0,225,97,0,6,0,0,0,0,99,59,0,0,3,0,0,0,0,0,0,0,0,0,0
171162119680585_863085733821550,https://www.facebook.com/TarletonCOGS/posts/863085733821550,Fall 2016 Events,Photo,,,10/3/16 10:02 AM, ,367,324,0,866,801,0,23,21,276,0,0,691,277,0,0,21,0,0,0,0,0,0,0,0,0,0
