Post ID,Permalink,Post Message,Type,Countries,Languages,Posted,Audience Targeting,Lifetime Post Total Reach,Lifetime Post organic reach,Lifetime Post Paid Reach,Lifetime Post Total Impressions,Lifetime Post Organic Impressions,Lifetime Post Paid Impressions,Lifetime Engaged Users,Lifetime Post Consumers,Lifetime Post Consumptions,Lifetime Negative feedback,Lifetime Negative Feedback from Users,Lifetime Post Impressions by people who have liked your Page,Lifetime Post reach by people who like your Page,Lifetime Post Paid Impressions by people who have liked your Page,Lifetime Paid reach of a post by people who like your Page,Lifetime People who have liked your Page and engaged with your post,Lifetime Organic views to 95%,Lifetime Organic views to 95%,Lifetime Paid views to 95%,Lifetime Paid views to 95%,Lifetime Organic Video Views,Lifetime Organic Video Views,Lifetime Paid Video Views,Lifetime Paid Video Views,Lifetime Average time video viewed,Lifetime Video length
171162119680585_1008210289309093,https://www.facebook.com/TarletonCOGS/posts/1008212022642253:0,COGS Spring 2017 Graduation,Photo,,,5/12/17 3:39 PM, ,0,0,0,0,0,0,23,23,42,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
171162119680585_1008210085975780,https://www.facebook.com/TarletonCOGS/posts/1008212019308920:0,COGS Spring 2017 Graduation,Photo,,,5/12/17 3:38 PM, ,2,0,0,2,0,0,24,23,45,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
171162119680585_1008210399309082,https://www.facebook.com/TarletonCOGS/posts/1008212015975587:0,COGS Spring 2017 Graduation,Photo,,,5/12/17 3:37 PM, ,0,0,0,0,0,0,19,19,36,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
171162119680585_1008211249308997,https://www.facebook.com/TarletonCOGS/posts/1008212012642254:0,COGS Spring 2017 Graduation,Photo,,,5/12/17 3:36 PM, ,0,0,0,0,0,0,17,17,32,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
171162119680585_1008211652642290,https://www.facebook.com/TarletonCOGS/posts/1008212009308921:0,COGS Spring 2017 Graduation,Photo,,,5/12/17 3:34 PM, ,406,47,0,645,76,0,56,31,62,0,0,78,48,0,0,11,0,0,0,0,0,0,0,0,0,0
171162119680585_1008211575975631,https://www.facebook.com/TarletonCOGS/posts/1008212005975588:0,COGS Spring 2017 Graduation,Photo,,,5/12/17 3:15 PM, ,43,0,0,58,0,0,21,18,35,0,0,1,1,0,0,13,0,0,0,0,0,0,0,0,0,0
171162119680585_1008210295975759,https://www.facebook.com/TarletonCOGS/posts/1008212002642255:0,COGS Spring 2017 Graduation,Photo,,,5/12/17 3:12 PM, ,13,4,0,18,7,0,23,22,82,2,2,7,4,0,0,16,0,0,0,0,0,0,0,0,0,0
171162119680585_1008211659308956,https://www.facebook.com/TarletonCOGS/posts/1008211995975589:0,COGS Spring 2017 Graduation,Photo,,,5/12/17 3:08 PM, ,302,302,0,467,467,0,57,57,193,0,0,460,298,0,0,53,0,0,0,0,0,0,0,0,0,0
171162119680585_1008209839309138,https://www.facebook.com/TarletonCOGS/posts/1008211962642259,"Congratulations, graduates!",Photo,,,5/12/17 3:07 PM, ,816,613,0,1277,1028,0,153,145,2143,1,1,1014,599,0,0,107,0,0,0,0,0,0,0,0,0,0
171162119680585_1008210042642451,https://www.facebook.com/TarletonCOGS/posts/1008211992642256:0,COGS Spring 2017 Graduation,Photo,,,5/12/17 3:05 PM, ,1021,5,0,1484,9,0,118,80,133,0,0,93,53,0,0,32,0,0,0,0,0,0,0,0,0,0
171162119680585_1008210142642441,https://www.facebook.com/TarletonCOGS/posts/1008211999308922:0,COGS Spring 2017 Graduation,Photo,,,5/12/17 3:04 PM, ,4,4,0,7,7,0,21,21,57,0,0,7,4,0,0,15,0,0,0,0,0,0,0,0,0,0
171162119680585_1008210009309121,https://www.facebook.com/TarletonCOGS/posts/1008211989308923:0,COGS Spring 2017 Graduation,Photo,,,5/12/17 3:03 PM, ,5,0,0,6,0,0,21,18,35,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
171162119680585_1008211655975623,https://www.facebook.com/TarletonCOGS/posts/1008211985975590:0,COGS Spring 2017 Graduation,Photo,,,5/12/17 3:02 PM, ,312,312,0,484,484,0,59,59,116,0,0,476,303,0,0,54,0,0,0,0,0,0,0,0,0,0
171162119680585_1008210955975693,https://www.facebook.com/TarletonCOGS/posts/1008211975975591:0,COGS Spring 2017 Graduation,Photo,,,5/12/17 2:58 PM, ,0,0,0,0,0,0,18,18,33,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
171162119680585_1008210362642419,https://www.facebook.com/TarletonCOGS/posts/1008211972642258:0,COGS Spring 2017 Graduation,Photo,,,5/12/17 2:56 PM, ,27,4,0,35,7,0,24,21,52,0,0,7,4,0,0,18,0,0,0,0,0,0,0,0,0,0
171162119680585_1008211369308985,https://www.facebook.com/TarletonCOGS/posts/1008211982642257:0,COGS Spring 2017 Graduation,Photo,,,5/12/17 2:55 PM, ,0,0,0,0,0,0,20,19,33,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
171162119680585_1004165989713523,https://www.facebook.com/TarletonCOGS/posts/1004165989713523:0,"Congratulations, graduates, on your achievement! Tonight's commencement ceremony is at 7 p.m.",Photo,,,5/12/17 6:07 AM, ,511,435,0,768,674,0,17,8,14,0,0,662,425,0,0,16,0,0,0,0,0,0,0,0,0,0
171162119680585_1005851672878288,https://www.facebook.com/TarletonCOGS/posts/1005851672878288,"Lauren Martin graduates tomorrow night with the College of Graduate Studies class of May 2017, and will be honored as the student speaker. Learn more about Lauren's student experience in our recent student spotlight.",Link,,,5/11/17 1:10 PM, ,485,359,0,738,580,0,32,25,32,0,0,590,365,0,0,27,0,0,0,0,0,0,0,0,0,0
171162119680585_1004152916381497,https://www.facebook.com/TarletonCOGS/posts/1004152916381497,Diplomas & Transcripts: Things to know regarding degree conferrals and tomorrow's ceremony.,Link,,,5/11/17 6:37 AM, ,276,260,0,459,435,0,19,19,19,0,0,433,259,0,0,19,0,0,0,0,0,0,0,0,0,0
171162119680585_1004148923048563,https://www.facebook.com/TarletonCOGS/posts/1004148923048563,Tarleton graduate student Lizzie Lempeotis was recently featured in the Fort Worth Chamber Update. Read Lizzie's complete spotlight here.,Link,,,5/10/17 6:26 AM, ,162,156,0,248,242,0,2,2,2,0,0,242,156,0,0,2,0,0,0,0,0,0,0,0,0,0
171162119680585_1004138973049558,https://www.facebook.com/TarletonCOGS/posts/1004138973049558,"Neha Gulati wanted a graduate degree that would add to her experience and allow her to explore her interest, and decided to pursue Tarleton State University’s MBA program in 2015. Neha graduates this Friday. Learn more about Neha's #MBA experience in our most recent spotlight.",Link,,,5/9/17 5:59 AM, ,591,285,0,849,467,0,28,21,40,2,2,465,285,0,0,18,0,0,0,0,0,0,0,0,0,0
171162119680585_1004134806383308,https://www.facebook.com/TarletonCOGS/posts/1004134806383308,Have you seen this week's issue of The COGS Connection?,Link,,,5/8/17 7:37 AM, ,101,101,0,173,173,0,4,4,5,0,0,172,100,0,0,4,0,0,0,0,0,0,0,0,0,0
171162119680585_1001781026618686,https://www.facebook.com/TarletonCOGS/posts/1001781026618686,"Congratulations, Dr. Quazi!",Link,,,5/5/17 1:54 PM, ,547,252,0,765,419,0,21,8,9,0,0,427,258,0,0,15,0,0,0,0,0,0,0,0,0,0
171162119680585_1000056133457842,https://www.facebook.com/TarletonCOGS/posts/1000056133457842,Graduating next week? Check out this page for things to know regarding the commencement ceremony at Stephenville.,Link,,,5/5/17 6:05 AM, ,1314,463,0,2222,812,0,168,88,114,1,1,892,494,0,0,48,0,0,0,0,0,0,0,0,0,0
171162119680585_1001779899952132,https://www.facebook.com/TarletonCOGS/posts/1001779899952132,Have questions? Check out our updated FAQ section on the COGS blog.,Link,,,5/4/17 2:51 PM, ,308,160,0,493,285,0,9,7,9,0,0,292,163,0,0,6,0,0,0,0,0,0,0,0,0,0
171162119680585_1001804683282987,https://www.facebook.com/TarletonCOGS/posts/1001804683282987,College of Graduate Studies - Tarleton State University's cover photo,Photo,,,5/4/17 10:19 AM, ,149,122,0,263,224,0,16,10,42,2,2,225,123,0,0,15,0,0,0,0,0,0,0,0,0,0
171162119680585_1000051866791602,https://www.facebook.com/TarletonCOGS/posts/1000051866791602,Tarleton students earn top honors at international conference.,Link,,,5/4/17 5:56 AM, ,362,173,0,601,313,0,15,8,12,0,0,317,177,0,0,12,0,0,0,0,0,0,0,0,0,0
171162119680585_1000045903458865,https://www.facebook.com/TarletonCOGS/posts/1000045903458865,Brilliant questions to ask to ask at the end of every job interview.,Link,,,5/3/17 5:43 AM, ,912,420,0,1542,718,0,83,76,86,0,0,750,433,0,0,55,0,0,0,0,0,0,0,0,0,0
171162119680585_1000033433460112,https://www.facebook.com/TarletonCOGS/posts/1000033433460112,Is change the only constant? Inspiration for job seekers and those feeling stuck.,Link,,,5/2/17 6:24 AM, ,153,153,0,254,254,0,3,2,2,0,0,254,153,0,0,3,0,0,0,0,0,0,0,0,0,0
171162119680585_1000017936794995,https://www.facebook.com/TarletonCOGS/posts/1000017936794995,Congratulations to Tarleton's graduate faculty members who were recently recognized with university-wide teaching and service awards.,Link,,,5/1/17 8:36 AM, ,1253,486,0,1826,864,0,82,63,64,2,2,869,488,0,0,54,0,0,0,0,0,0,0,0,0,0
171162119680585_996076877189101,https://www.facebook.com/TarletonCOGS/posts/996076877189101,Tarleton grad students attend and present case studies at the recent PRSA Educators Academy.,Link,,,4/28/17 3:32 PM, ,245,154,0,388,270,0,14,8,10,2,2,271,155,0,0,14,0,0,0,0,0,0,0,0,0,0
171162119680585_996074093856046,https://www.facebook.com/TarletonCOGS/posts/996074093856046,Entrepreneurs of Erath business plan contest winners announced.,Link,,,4/28/17 6:26 AM, ,251,213,0,434,381,0,14,11,11,0,0,381,213,0,0,11,0,0,0,0,0,0,0,0,0,0
171162119680585_996072327189556,https://www.facebook.com/TarletonCOGS/posts/996072327189556,Save money with these 60 awesome student discounts from well-known merchants.,Link,,,4/27/17 3:21 PM, ,162,161,0,289,288,0,11,11,11,0,0,288,161,0,0,11,0,0,0,0,0,0,0,0,0,0
171162119680585_996066800523442,https://www.facebook.com/TarletonCOGS/posts/996066800523442,Enhance your resume as a Social Media Coach for Fall 2017! Learn more below. Texas Social Media Research Institute (TSMRI),Link,,,4/27/17 6:14 AM, ,154,145,0,271,263,0,4,2,2,1,1,263,145,0,0,4,0,0,0,0,0,0,0,0,0,0
171162119680585_997221707074618,https://www.facebook.com/TarletonCOGS/posts/997221707074618,We've got a full house at our open house! Beyond a Bachelor's Open House going on now!,Photo,,,4/26/17 9:34 AM, ,617,328,0,967,578,0,66,51,94,1,1,586,327,0,0,54,0,0,0,0,0,0,0,0,0,0
171162119680585_996058513857604,https://www.facebook.com/TarletonCOGS/posts/996058513857604,Learn more about graduate admissions at today's Beyond a Bachelor's Open House! 10-3 in the COGS office. More via the calendar link below.,Link,,,4/26/17 6:37 AM, ,15,15,0,34,34,0,0,0,0,0,0,34,15,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_996055770524545,https://www.facebook.com/TarletonCOGS/posts/996055770524545:0,Graduation tickets are available in the COGS office! Now through May 5. Questions? Email edunn@tarleton.edu,Photo,,,4/25/17 4:07 PM, ,751,678,0,1409,1330,0,21,15,23,0,0,1304,657,0,0,18,0,0,0,0,0,0,0,0,0,0
171162119680585_996051597191629,https://www.facebook.com/TarletonCOGS/posts/996051597191629,Stop by and see us tomorrow at the Beyond a Bachelor's Open House.,Link,,,4/25/17 6:40 AM, ,32,31,0,51,50,0,1,1,1,0,0,51,32,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_996046347192154,https://www.facebook.com/TarletonCOGS/posts/996046347192154,"“Time goes fast. Decide what you want from your graduate degree, and just do it.” Hear more from Michele Carswell, graduate of Tarleton's MSN program, in our recent Alumni Spotlight post.",Link,,,4/24/17 2:30 PM, ,379,292,0,555,449,0,13,7,7,0,0,443,287,0,0,11,0,0,0,0,0,0,0,0,0,0
171162119680585_996039907192798,https://www.facebook.com/TarletonCOGS/posts/996039907192798,Have you seen the latest issue of The COGS Connection?… Quote of the Week. Graduate Level Humor. Have you tried Zagster? Alumni Spotlight. Graduation Ticket Distribution. Open House.,Link,,,4/24/17 7:11 AM, ,197,180,0,354,326,0,8,6,6,0,0,326,180,0,0,8,0,0,0,0,0,0,0,0,0,0
171162119680585_991808880949234,https://www.facebook.com/TarletonCOGS/posts/991808880949234,Tarleton to host law enforcement conference on April 27th with TCOLE credit,Link,,,4/21/17 5:39 AM, ,312,119,0,504,178,0,20,12,12,0,0,186,125,0,0,3,0,0,0,0,0,0,0,0,0,0
171162119680585_991810734282382,https://www.facebook.com/TarletonCOGS/posts/991810734282382,"Thinking about graduate school? Attend next week's open house to learn more about admissions, financial aid, scholarships, and more!",Link,,,4/20/17 5:46 PM, ,81,29,0,129,53,0,5,4,6,0,0,53,29,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_991806564282799,https://www.facebook.com/TarletonCOGS/posts/991806564282799,"One of eight schools in Texas, Tarleton joins Carnegie Project on Education Doctorate.",Link,,,4/20/17 6:05 AM, ,218,184,0,340,298,0,10,8,13,0,0,298,184,0,0,10,0,0,0,0,0,0,0,0,0,0
171162119680585_991818520948270,https://www.facebook.com/TarletonCOGS/posts/991818520948270,Learn tips to foster positive mental health in the children and teens in your life with the upcoming Raising Well-Adjusted Kids Webinar.,Link,,,4/19/17 5:09 PM, ,20,20,0,38,38,0,0,0,0,0,0,38,20,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_991804134283042,https://www.facebook.com/TarletonCOGS/posts/991804134283042,Looking for a GA position? Learn more about Tarleton's graduate assistantships on our updated website!,Link,,,4/19/17 6:25 AM, ,402,338,0,659,573,0,26,24,28,0,0,579,340,0,0,24,0,0,0,0,0,0,0,0,0,0
171162119680585_991809884282467,https://www.facebook.com/TarletonCOGS/posts/991809884282467,What's beyond your bachelor's? Attend our upcoming open house in Stephenville to learn more about graduate school.,Link,,,4/18/17 1:43 PM, ,65,65,0,108,108,0,3,3,4,0,0,108,65,0,0,3,0,0,0,0,0,0,0,0,0,0
171162119680585_991801590949963,https://www.facebook.com/TarletonCOGS/posts/991801590949963,Have you applied to COGS and need to know your application status? Check it online!,Link,,,4/18/17 6:17 AM, ,190,190,0,311,311,0,5,5,5,0,0,309,190,0,0,5,0,0,0,0,0,0,0,0,0,0
171162119680585_991789747617814,https://www.facebook.com/TarletonCOGS/posts/991789747617814,In this week's issue of The COGS Connection... Quote of the Week. Graduate Level Humor. Flag Carriers Needed. Tarleton joins Carnegie Project. Law Enforcement Conference. Student Employee Appreciation Week.,Link,,,4/17/17 12:45 PM, ,237,209,0,403,368,0,8,7,7,0,0,367,208,0,0,8,0,0,0,0,0,0,0,0,0,0
171162119680585_986936538103135,https://www.facebook.com/TarletonCOGS/posts/986936538103135,10 super-successful people share the toughest sacrifices they made to achieve their goals.,Link,,,4/14/17 6:20 AM, ,493,395,0,807,675,0,25,20,22,0,0,673,393,0,0,24,0,0,0,0,0,0,0,0,0,0
171162119680585_987495198047269,https://www.facebook.com/TarletonCOGS/posts/987495198047269,Looking for additional resources for scholarships? Check out this list of private scholarship resources.,Link,,,4/13/17 2:52 PM, ,636,243,0,972,412,0,29,25,31,0,0,410,247,0,0,14,0,0,0,0,0,0,0,0,0,0
171162119680585_989080651222057,https://www.facebook.com/TarletonCOGS/posts/989080651222057,Tarleton joins competitive Carnegie Project on Education Doctorate,Link,,,4/13/17 12:06 PM, ,147,109,0,249,185,0,7,7,7,0,0,248,146,0,0,7,0,0,0,0,0,0,0,0,0,0
171162119680585_988872254576230,https://www.facebook.com/TarletonCOGS/posts/988872254576230,College of Graduate Studies - Tarleton State University shared Tarleton Marketing and CIS's photo.,Photo,,,4/13/17 7:09 AM, ,129,118,0,189,177,0,2,2,3,0,0,176,117,0,0,2,0,0,0,0,0,0,0,0,0,0
171162119680585_986934688103320,https://www.facebook.com/TarletonCOGS/posts/986934688103320,"Tarleton's Day of Giving raises more than $225,000 to pay it forward for students.",Link,,,4/13/17 6:15 AM, ,107,101,0,176,170,0,4,2,2,0,0,169,100,0,0,4,0,0,0,0,0,0,0,0,0,0
171162119680585_986921821437940,https://www.facebook.com/TarletonCOGS/posts/986921821437940,"Flag carriers are needed for the COGS graduation ceremony on May 12th! Sign up today. (No May graduates, please.)",Link,,,4/12/17 2:50 PM, ,224,209,0,378,350,0,8,6,6,0,0,347,207,0,0,6,0,0,0,0,0,0,0,0,0,0
171162119680585_986912084772247,https://www.facebook.com/TarletonCOGS/posts/986912084772247,Did you know? You can work out with a personal trainer at Tarleton's Rec. Learn more!,Link,,,4/12/17 6:32 AM, ,170,170,0,278,278,0,4,4,4,0,0,277,169,0,0,4,0,0,0,0,0,0,0,0,0,0
171162119680585_987638234699632,https://www.facebook.com/TarletonCOGS/posts/987638234699632:0,"Dr. GM Cox and graduate recruiter, Mweni Ekpo, in the Tarleton booth at the Texas Police Chiefs Association conference.  In The Woodlands area? Stop by the conference and learn more about Tarleton's MPA and MCJ programs.",Photo,,,4/11/17 11:28 AM, ,693,631,0,1370,1273,0,20,12,15,0,0,1252,609,0,0,15,0,0,0,0,0,0,0,0,0,0
171162119680585_986853004778155,https://www.facebook.com/TarletonCOGS/posts/986853004778155:0,Join us at 5 p.m. tonight in Midlothian for the Financial Awareness Workshop! Tarleton Room 113,Photo,,,4/11/17 7:52 AM, ,781,596,0,1504,1218,0,10,8,14,1,1,1213,579,0,0,4,0,0,0,0,0,0,0,0,0,0
171162119680585_987486861381436,https://www.facebook.com/TarletonCOGS/posts/987486861381436,College of Graduate Studies - Tarleton State University shared Tarleton Marketing and CIS's post.,Status,,,4/11/17 6:23 AM, ,80,80,0,130,130,0,4,4,4,0,0,129,78,0,0,4,0,0,0,0,0,0,0,0,0,0
171162119680585_986851994778256,https://www.facebook.com/TarletonCOGS/posts/986851994778256,Want to learn more about options to pay for grad school? Attend tomorrow's Financial Awareness Workshop! More below.,Link,,,4/10/17 2:37 PM, ,35,30,0,53,45,0,0,0,0,0,0,52,34,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_986847681445354,https://www.facebook.com/TarletonCOGS/posts/986847681445354,Check out this week's issue of The COGS Connection!  In this issue . . . COGS Forms & Website. Financial Awareness Workshop. Tarleton & JPS Collaborate.,Link,,,4/10/17 7:19 AM, ,114,114,0,191,191,0,1,1,1,0,0,190,113,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_981318965331559,https://www.facebook.com/TarletonCOGS/posts/981318965331559,Register now for Tuesday's Financial Awareness Workshop! More info below.,Link,,,4/7/17 5:43 AM, ,25,25,0,42,42,0,0,0,0,0,0,41,24,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_981339565329499,https://www.facebook.com/TarletonCOGS/posts/981339565329499,Great news for Tarleton Nursing programs and JPS! http://www.tarleton.edu/scripts/press/display.asp?ID=5297,Link,,,4/6/17 6:11 AM, ,141,131,0,227,218,0,3,2,2,0,0,217,130,0,0,3,0,0,0,0,0,0,0,0,0,0
171162119680585_981327865330669,https://www.facebook.com/TarletonCOGS/posts/981327865330669,Graduating? Attend the graduation Fair at Fort Worth. Today from 3-6.,Link,,,4/5/17 10:55 AM, ,18,15,0,34,28,0,0,0,0,0,0,33,17,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_981318101998312,https://www.facebook.com/TarletonCOGS/posts/981318101998312,Want to learn more about paying for graduate school? Attend next week's Financial Awareness Workshop.  More info and register at the link below.,Link,,,4/5/17 6:41 AM, ,236,25,0,420,36,0,30,23,37,0,0,43,27,0,0,2,0,0,0,0,0,0,0,0,0,0
171162119680585_981323978664391,https://www.facebook.com/TarletonCOGS/posts/981323978664391,4th Annual Dr. Wendell Sadler Distinguished Scholar Series. Tomorrow at Wisdom Gym. Featured speaker Dr. Darryn Willoughby. Click the link below to learn more.,Link,,,4/4/17 3:51 PM, ,32,30,0,43,41,0,1,1,3,0,0,43,32,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_981314871998635,https://www.facebook.com/TarletonCOGS/posts/981314871998635,"Tech, tools, and resources: A message regarding learning tools from the Assistant Dean of COGS, Dr. Credence Baker.",Link,,,4/4/17 6:33 AM, ,770,272,0,1402,462,0,107,81,127,0,0,500,290,0,0,33,0,0,0,0,0,0,0,0,0,0
171162119680585_981313285332127,https://www.facebook.com/TarletonCOGS/posts/981313285332127,"In this week’s issue of The COGS Connection … Quote of the Week. Graduate Level Humor. Upcoming Financial Awareness Workshop. Week of Service. Inspirational: Meet Officer Daily. Tech, Tools, & Resources with Dr. Baker.",Link,,,4/3/17 7:18 AM, ,116,116,0,197,197,0,0,0,0,0,0,197,116,0,0,0,0,0,0,0,0,0,0,0,0,0
